OXYGEN,SILCAT,NO2+NO3,PHSPHT,Label
201.7,4.32,4.34,0.38,real
211.9,0.57,0.0,0.06,real
78.1,145.99,39.94,2.82,real
211.7,0.73,0.0,0.07,real
221.0,1.65,0.0,0.06,real
115.7,157.71,38.76,2.67,real
70.8,137.92,40.92,2.93,real
120.3,47.57,29.39,1.99,real
206.0,3.48,1.48,0.17,real
35.2,86.03,39.68,2.88,real
207.2,1.37,0.01,0.05,real
193.8,19.59,16.96,1.18,real
135.3,158.16,37.06,2.57,real
90.8,151.2,39.6,2.77,real
208.5,1.05,0.08,0.06,real
160.3,28.52,22.1,1.56,real
173.0,3.02,5.29,0.47,real
112.4,161.68,38.3,2.69,real
32.4,87.89,40.03,2.93,real
31.4,95.7,41.38,2.98,real
31.3,106.31,41.66,3.02,real
216.5,1.78,0.0,0.04,real
41.3,107.8,41.5,3.03,real
196.9,1.29,1.01,0.2,real
43.0,113.62,41.7,3.01,real
195.9,3.01,2.78,0.29,real
88.6,152.45,39.32,2.85,real
57.0,131.28,41.16,2.61,real
190.0,8.66,9.21,0.7,real
206.8,1.35,0.0,0.04,real
22.8,97.77,41.78,3.04,real
39.3,113.37,41.89,3.04,real
147.1,151.86,36.42,2.51,real
87.3,153.79,39.89,2.8,real
149.5,150.71,35.34,2.44,real
56.1,69.12,36.32,2.67,real
23.6,88.43,42.04,2.22,real
119.1,158.66,37.9,2.63,real
139.3,155.05,36.9,2.52,real
61.1,129.5,40.47,2.92,real
45.3,112.25,41.86,3.02,real
199.7,2.7,2.3,0.22,real
48.4,65.04,34.91,2.57,real
190.9,20.1,17.14,1.21,real
211.7,1.26,0.0,0.09,real
213.8,1.62,0.02,0.07,real
186.0,4.09,3.96,0.35,real
200.9,10.84,10.99,0.81,real
26.3,85.92,40.49,2.98,real
40.4,108.95,41.95,3.05,real
194.1,1.85,1.59,0.2,real
189.7,16.68,15.33,1.11,real
203.4,0.93,0.07,0.04,real
210.7,1.21,0.0,0.04,real
31.2,81.08,39.39,2.92,real
34.5,98.35,41.62,3.09,real
22.9,97.79,41.38,3.06,real
202.4,1.13,0.39,0.12,real
209.7,1.2,0.02,0.1,real
152.4,-999.0,35.46,2.51,real
51.9,123.57,41.9,3.03,real
183.8,17.67,16.23,1.15,real
62.0,64.22,35.05,2.61,real
37.6,90.73,39.43,2.91,real
63.3,132.86,41.07,3.01,real
213.7,1.65,0.01,0.04,real
151.9,148.89,35.57,2.49,real
30.2,84.96,40.15,3.0,real
130.8,157.43,37.26,2.58,real
196.1,2.73,4.43,0.41,real
194.4,3.28,3.2,0.33,real
150.3,150.18,35.47,2.45,real
209.7,1.79,0.02,0.04,real
214.5,10.55,10.09,0.72,real
38.9,108.63,41.93,3.03,real
34.8,87.05,39.83,2.9,real
100.5,158.81,38.98,2.75,real
213.1,1.19,0.0,0.11,real
29.7,96.85,41.25,3.03,real
82.0,145.39,40.01,2.83,real
103.0,155.38,38.78,2.74,real
145.0,36.14,25.35,1.83,real
23.2,87.19,41.21,3.08,real
201.4,3.37,2.82,0.25,real
200.3,1.93,1.36,0.04,real
32.4,102.06,40.96,2.95,real
202.5,7.53,7.65,0.61,real
40.2,106.25,41.82,3.04,real
192.5,2.53,1.63,0.24,real
205.7,0.86,0.37,0.09,real
105.5,155.37,39.1,2.74,real
159.5,7.73,9.53,0.77,real
61.9,61.65,34.94,2.56,real
104.1,157.86,39.47,2.74,real
128.5,17.76,15.59,1.11,real
33.2,85.44,39.68,2.92,real
220.3,0.8,0.04,0.03,real
194.5,6.25,6.76,0.52,real
205.3,1.86,0.0,0.09,real
46.1,115.44,41.81,3.03,real
215.6,1.91,0.24,0.13,real
46.1,116.17,41.76,3.02,real
205.4,1.1,0.02,0.06,real
207.3,1.54,0.57,0.1,real
122.5,41.82,28.0,2.02,real
-999.0,11.24,10.9,0.86,real
26.6,97.61,40.87,2.99,real
218.8,1.2,0.0,0.09,real
151.5,147.2,35.64,2.46,real
52.0,122.17,41.74,3.03,real
107.7,158.44,38.79,2.77,real
165.3,31.62,22.32,1.55,real
135.0,158.72,36.56,2.58,real
47.2,79.56,39.14,2.81,real
210.3,1.88,0.01,0.12,real
198.0,1.15,0.96,0.15,real
122.4,159.43,37.52,2.65,real
153.1,149.63,35.5,2.49,real
195.2,8.87,9.35,0.63,real
71.0,137.3,40.61,2.9,real
204.6,7.49,5.71,0.43,real
153.2,152.15,35.85,2.51,real
129.3,158.21,37.38,2.59,real
140.1,156.84,36.47,2.54,real
112.3,51.36,30.61,2.2,real
192.4,5.29,5.45,0.48,real
36.9,73.2,42.06,3.0,real
40.9,106.69,41.28,3.03,real
189.6,13.66,13.7,0.99,real
31.7,97.45,41.23,3.02,real
31.6,78.47,38.97,2.88,real
148.6,151.38,35.64,2.5,real
209.9,1.2,0.01,0.07,real
24.6,93.73,42.11,3.08,real
143.2,153.34,36.0,2.5,real
190.6,15.18,14.95,1.08,real
207.6,1.67,0.21,0.09,real
105.3,157.02,39.01,2.69,real
206.9,1.75,0.34,0.16,real
68.5,63.63,35.02,2.57,real
135.4,157.03,37.0,2.6,real
-999.0,88.65,40.83,2.98,real
39.7,83.14,39.09,2.86,real
24.3,69.08,42.22,3.09,real
213.9,1.1,0.02,0.08,real
94.7,159.18,39.09,2.74,real
141.5,155.25,36.26,2.51,real
200.2,2.34,1.63,0.16,real
200.8,2.87,2.37,0.3,real
194.0,8.06,8.52,0.65,real
180.9,28.41,20.73,1.55,real
79.3,68.14,35.29,2.47,real
43.1,108.64,41.01,2.99,real
199.5,13.9,13.78,0.98,real
135.1,155.5,36.24,2.53,real
210.3,0.32,0.06,0.1,real
46.2,110.21,40.76,2.93,real
121.6,157.9,37.33,2.61,real
153.4,148.23,35.76,2.49,real
87.9,148.59,39.63,2.79,real
39.5,111.37,41.03,3.03,real
105.2,156.5,39.13,2.7,real
119.5,159.88,38.0,2.63,real
152.2,148.9,35.55,2.47,real
223.7,1.28,0.0,0.07,real
42.5,107.63,42.12,3.07,real
198.9,1.26,0.0,0.06,real
212.4,1.08,0.02,0.05,real
139.1,37.73,25.74,1.85,real
43.0,113.5,41.4,2.98,real
214.9,0.89,0.0,0.1,real
41.9,119.06,41.52,3.02,real
26.6,95.94,41.83,3.03,real
34.4,86.94,39.83,2.93,real
31.9,99.21,42.34,3.09,real
44.1,114.52,41.83,3.02,real
192.6,3.46,2.54,0.27,real
43.6,76.62,38.28,2.81,real
34.9,96.95,41.06,3.01,real
166.4,28.38,21.11,1.51,real
210.7,1.07,0.04,0.09,real
152.6,147.33,35.54,2.47,real
144.2,155.53,36.45,2.59,real
40.7,108.08,41.94,3.03,real
212.9,1.29,0.02,0.08,real
143.6,156.18,36.12,2.51,real
206.4,1.23,0.01,0.1,real
50.4,119.23,41.24,2.91,real
198.4,4.49,4.53,0.35,real
37.3,103.26,40.19,3.0,real
217.0,1.54,0.3,0.06,real
206.9,3.86,1.86,0.19,real
88.7,53.88,32.49,2.34,real
219.4,0.97,0.01,0.04,real
31.6,97.17,41.8,3.01,real
29.9,98.69,41.28,3.04,real
22.9,58.23,42.1,2.96,real
151.6,148.07,35.66,2.45,real
117.7,46.6,29.6,2.12,real
59.1,130.53,41.02,2.97,real
205.3,1.59,0.55,0.15,real
200.6,9.38,9.6,0.69,real
152.0,149.7,35.58,2.5,real
141.7,153.44,36.07,2.55,real
207.2,2.13,0.81,0.11,real
141.5,157.53,36.57,2.54,real
48.7,79.71,38.83,2.82,real
30.9,93.32,40.82,3.02,real
22.0,102.41,42.42,3.07,real
141.6,155.16,36.76,2.54,real
44.0,109.08,40.7,2.97,real
153.7,150.14,35.53,2.52,real
34.7,101.46,41.49,3.06,real
70.0,136.21,40.21,2.88,real
220.3,1.31,0.0,0.06,real
141.8,155.94,36.48,2.56,real
203.1,2.11,1.27,0.06,real
92.4,154.91,39.35,2.81,real
209.3,2.33,0.27,0.12,real
72.8,137.74,40.63,2.9,real
199.5,2.03,1.75,0.16,real
40.7,108.22,41.65,3.1,real
149.9,152.25,35.91,2.49,real
150.4,150.28,35.99,2.49,real
199.6,2.83,1.76,0.2,real
82.7,147.15,39.82,2.84,real
200.3,1.53,0.89,0.03,real
33.6,80.91,40.71,2.15,real
188.9,12.4,12.19,0.88,real
64.4,132.46,40.85,2.9,real
149.3,152.32,36.0,2.51,real
206.3,5.31,4.91,0.47,real
208.3,1.78,0.24,0.09,real
198.5,4.7,4.43,0.39,real
194.8,3.98,4.17,0.38,real
197.6,2.67,2.26,0.19,real
36.0,106.94,40.96,3.05,real
46.3,113.26,41.35,2.98,real
94.8,54.88,32.37,2.33,real
212.3,2.03,0.9,0.11,real
23.6,93.04,41.09,3.03,real
92.6,157.11,39.43,2.81,real
223.6,2.33,0.0,0.05,real
216.5,1.1,0.01,0.05,real
173.3,23.38,19.32,1.39,real
103.2,156.16,38.81,2.74,real
185.0,18.63,16.88,1.2,real
210.8,1.23,0.0,0.06,real
27.2,106.39,41.83,3.06,real
209.2,1.11,0.05,0.04,real
211.2,1.27,0.04,0.04,real
194.9,20.83,16.54,1.17,real
135.6,155.03,36.49,2.54,real
88.3,151.3,39.67,2.85,real
34.4,93.03,39.98,2.95,real
144.9,152.41,36.27,2.5,real
201.9,8.48,8.69,0.64,real
160.7,148.95,35.94,2.53,real
35.7,102.2,40.56,2.98,real
110.9,159.7,38.48,2.72,real
195.3,4.86,5.17,0.44,real
211.9,1.32,0.06,0.07,real
32.8,96.53,41.14,2.99,real
140.0,154.24,36.4,2.54,real
28.0,89.8,41.25,3.06,real
192.7,3.71,2.84,0.29,real
75.0,65.73,35.45,2.57,real
204.0,4.67,4.33,0.36,real
35.4,85.45,39.2,2.89,real
86.9,150.51,39.66,2.82,real
201.4,1.57,0.86,0.17,real
38.4,91.1,41.8,3.08,real
118.7,159.26,37.85,2.66,real
200.9,12.52,11.51,0.85,real
210.2,0.77,0.0,0.07,real
70.4,137.57,39.97,2.91,real
62.0,129.93,40.78,2.89,real
151.1,151.68,35.92,2.48,real
126.6,157.04,37.51,2.59,real
30.4,87.07,40.01,2.95,real
178.1,25.41,19.84,1.59,real
66.8,135.67,40.75,2.95,real
35.7,85.24,39.69,2.89,real
22.6,91.89,41.57,3.04,real
140.5,155.07,36.52,2.56,real
30.6,88.19,39.97,2.98,real
206.2,0.76,0.14,0.13,real
140.1,155.24,36.36,2.53,real
44.2,109.33,41.77,2.87,real
196.1,2.66,1.88,0.21,real
125.8,157.6,37.2,2.59,real
210.9,1.28,0.0,0.07,real
30.7,92.65,41.11,3.06,real
204.6,4.91,4.29,0.35,real
121.4,160.43,37.94,2.66,real
143.0,153.59,36.48,2.57,real
185.9,18.14,16.4,1.17,real
43.7,104.81,41.22,3.05,real
185.4,6.89,7.94,0.64,real
150.2,147.27,36.06,2.49,real
63.4,127.83,40.75,2.96,real
222.4,1.29,0.0,0.04,real
-999.0,107.67,41.28,3.03,real
167.4,2.85,1.39,0.17,real
144.3,152.46,36.29,2.51,real
58.5,129.64,41.6,2.95,real
226.1,1.32,0.0,0.02,real
153.0,148.38,35.77,2.47,real
221.5,1.41,0.0,0.06,real
105.3,156.25,38.43,2.7,real
220.7,1.36,0.02,0.05,real
214.8,1.5,0.0,0.09,real
57.7,61.63,35.28,2.57,real
216.2,0.94,0.04,0.01,real
34.1,97.04,42.03,2.91,real
220.3,1.3,0.02,0.07,real
96.5,48.62,30.53,2.22,real
195.4,4.03,3.92,0.33,real
190.8,8.86,9.28,0.71,real
21.3,69.28,41.46,3.05,real
206.9,0.95,0.0,0.08,real
137.2,155.62,36.38,2.54,real
110.9,157.72,38.11,2.66,real
179.6,13.16,13.29,1.0,real
192.0,9.63,10.03,0.8,real
45.6,111.5,40.64,2.94,real
38.7,103.14,41.44,2.99,real
206.9,1.76,0.36,0.06,real
35.0,94.7,41.35,3.0,real
51.6,121.16,41.32,2.94,real
79.4,143.61,40.76,2.87,real
200.1,2.64,0.93,0.17,real
-999.0,148.62,35.76,2.48,real
70.3,61.81,34.8,2.52,real
118.7,159.35,38.23,2.66,real
204.7,3.89,4.26,0.41,real
203.2,1.74,0.97,0.14,real
149.5,149.77,35.41,2.45,real
34.3,101.05,41.76,3.02,real
32.2,108.17,41.83,3.03,real
-999.0,159.75,37.1,2.6,real
87.4,151.6,38.97,2.82,real
201.2,1.23,0.67,0.14,real
151.2,147.81,35.27,2.48,real
211.7,0.9,0.01,0.06,real
33.0,95.59,40.51,2.97,real
73.7,52.48,32.72,2.47,real
61.7,71.11,36.76,2.7,real
199.4,1.99,1.41,0.15,real
52.2,123.42,41.95,2.73,real
49.9,75.31,37.34,2.75,real
201.2,1.24,0.51,0.14,real
201.2,3.45,0.7,0.16,real
71.9,137.96,40.25,2.87,real
201.2,6.27,7.26,0.55,real
145.5,147.57,35.63,2.47,real
34.4,108.48,41.95,3.09,real
32.6,90.78,39.94,2.92,real
149.6,150.16,35.99,2.5,real
58.6,60.89,35.27,2.59,real
49.4,80.04,38.11,2.83,real
190.4,5.35,2.86,0.3,real
101.1,155.94,38.71,2.74,real
194.8,12.41,11.76,0.9,real
29.9,89.99,40.83,2.97,real
175.6,26.66,20.25,1.44,real
30.5,97.39,41.16,3.08,real
38.5,105.64,41.93,2.9,real
-999.0,157.73,38.14,2.69,real
43.6,110.43,41.74,3.02,real
212.5,1.32,0.03,0.08,real
-999.0,1.12,0.05,0.04,real
61.7,66.09,36.05,2.63,real
40.9,107.25,41.81,3.02,real
144.2,150.88,36.21,2.49,real
137.5,151.5,35.7,2.5,real
205.9,1.34,0.02,0.16,real
117.4,159.17,38.09,2.7,real
203.5,0.38,0.04,0.06,real
56.0,64.56,35.78,2.62,real
148.5,149.42,35.83,2.48,real
203.9,6.65,6.74,0.5,real
-999.0,0.93,0.49,0.14,real
172.0,18.94,17.47,1.28,real
123.4,39.37,27.23,1.94,real
216.7,1.76,0.01,0.07,real
-999.0,1.28,0.03,0.03,real
151.0,149.16,35.58,2.48,real
77.3,144.14,39.82,2.85,real
91.3,150.12,39.41,2.82,real
97.3,52.41,30.88,2.33,real
204.3,2.07,1.06,0.13,real
123.5,156.69,36.84,2.58,real
29.4,90.18,41.08,2.69,real
213.7,2.65,0.0,0.07,real
216.2,1.36,0.01,0.14,real
40.9,112.23,41.63,3.03,real
110.4,45.07,28.6,2.08,real
151.6,149.8,35.27,2.5,real
208.0,2.51,0.15,0.11,real
39.8,82.9,42.24,3.06,real
49.9,72.03,36.06,2.73,real
203.6,0.74,0.01,0.02,real
209.5,1.79,0.53,0.12,real
-999.0,1.22,0.07,0.08,real
189.6,10.8,11.39,0.86,real
147.8,152.2,35.94,2.51,real
214.3,1.67,0.0,0.07,real
152.9,152.97,36.76,2.57,real
123.9,158.94,37.3,2.63,real
194.7,2.99,2.87,0.21,real
187.6,2.04,1.61,0.08,real
200.8,5.43,5.05,0.39,real
210.7,1.86,0.0,0.08,real
87.2,148.77,39.46,2.81,real
54.3,124.03,41.23,2.96,real
206.9,5.15,4.71,0.37,real
182.5,16.05,15.45,1.2,real
142.4,154.59,36.1,2.53,real
111.3,50.45,30.65,2.2,real
-999.0,1.19,0.01,0.04,real
214.0,2.92,0.05,0.06,real
154.0,147.78,35.89,2.46,real
216.3,1.31,0.03,0.06,real
216.7,1.15,0.01,0.02,real
212.6,4.42,0.03,0.08,real
28.0,104.44,41.68,2.99,real
-999.0,1.04,0.02,0.09,real
209.5,6.16,0.02,0.02,real
201.3,8.06,8.15,0.6,real
154.5,146.89,34.94,2.43,real
134.2,40.8,27.08,1.92,real
51.2,120.98,41.22,2.96,real
147.6,151.77,36.12,2.51,real
202.8,1.83,0.74,0.15,real
107.2,159.74,38.1,2.73,real
105.8,156.03,37.87,2.67,real
209.5,8.55,8.52,0.66,real
39.6,107.82,41.46,3.06,real
61.6,131.79,41.35,2.94,real
104.2,159.7,38.83,2.73,real
151.7,149.0,35.59,2.48,real
49.9,113.25,41.15,3.0,real
206.8,15.24,14.27,0.89,real
215.4,1.08,0.05,0.1,real
93.8,152.89,39.33,2.75,real
38.3,82.1,38.85,2.87,real
206.7,1.35,0.21,0.06,real
148.4,150.55,35.31,2.52,real
150.9,148.75,35.65,2.48,real
49.3,76.52,39.18,2.26,real
97.9,153.68,39.43,2.75,real
82.1,144.84,40.21,2.83,real
149.1,28.31,22.54,1.68,real
31.7,102.74,41.77,3.02,real
214.6,1.05,0.0,0.08,real
211.3,1.06,0.1,0.1,real
104.2,160.37,38.93,2.78,real
185.9,18.37,16.59,1.21,real
38.7,112.16,42.0,3.04,real
60.4,64.7,35.58,2.64,real
114.1,159.3,37.91,2.69,real
200.3,5.77,5.08,0.41,real
104.5,158.22,38.82,2.73,real
152.7,148.65,35.81,2.48,real
30.3,95.99,40.19,3.03,real
166.8,25.77,20.42,1.52,real
162.2,28.87,21.75,1.54,real
191.5,10.58,10.93,0.83,real
125.4,42.43,27.95,2.03,real
214.1,0.79,0.03,0.21,real
38.2,106.15,42.01,3.09,real
152.4,151.26,35.92,2.47,real
216.7,1.35,0.01,0.13,real
62.9,66.98,36.0,2.59,real
143.8,153.97,36.72,2.03,real
212.4,0.96,0.0,0.08,real
35.1,94.03,40.82,2.99,real
203.1,2.07,1.03,0.15,real
214.2,1.71,0.0,0.13,real
106.3,161.08,38.55,2.74,real
195.7,15.14,13.96,1.01,real
136.3,155.19,36.37,2.57,real
187.5,2.3,3.41,0.32,real
215.7,0.81,0.01,0.06,real
107.4,158.84,38.08,2.68,real
199.9,1.93,1.38,0.04,real
31.0,107.01,41.25,3.01,real
98.5,50.45,30.52,2.25,real
80.1,144.14,39.67,2.81,real
33.2,105.61,40.96,3.05,real
115.4,47.57,28.92,2.11,real
196.5,1.95,2.7,0.25,real
140.2,153.44,36.56,2.57,real
224.4,1.39,0.0,0.04,real
147.6,153.32,36.07,2.5,real
25.6,100.35,41.19,3.07,real
30.5,55.96,40.42,2.95,real
216.5,0.61,0.0,0.09,real
27.6,91.24,41.09,3.01,real
81.1,62.85,34.14,2.52,real
175.8,26.8,19.77,1.45,real
191.1,17.55,16.12,1.19,real
46.2,75.81,38.3,2.8,real
199.4,2.29,1.91,0.22,real
219.0,2.15,0.0,0.05,real
208.9,0.46,0.26,0.15,real
188.2,1.81,3.62,0.34,real
41.3,76.91,39.03,2.87,real
25.4,81.58,40.84,2.95,real
99.8,50.64,29.8,2.23,real
43.7,113.24,42.02,3.01,real
130.1,156.58,36.87,2.57,real
222.2,1.48,0.02,0.07,real
44.9,115.67,41.82,3.05,real
134.6,156.62,37.32,2.54,real
200.6,5.87,6.02,0.51,real
102.0,159.84,38.96,2.72,real
200.8,1.57,0.68,0.17,real
53.2,120.88,41.2,2.96,real
81.9,60.53,33.44,2.42,real
137.3,48.67,27.52,1.93,real
148.3,150.18,35.66,2.48,real
78.8,142.46,39.43,2.87,real
81.3,149.08,40.47,2.89,real
229.1,1.19,0.0,0.01,real
195.5,18.76,15.66,1.14,real
-999.0,109.46,42.18,3.02,real
199.2,17.84,15.44,1.1,real
215.6,1.23,0.01,0.05,real
197.2,7.53,8.0,0.6,real
206.8,2.12,0.68,0.13,real
30.1,97.63,41.27,3.05,real
41.2,104.72,41.9,2.99,real
204.4,2.14,1.43,0.13,real
198.9,12.87,12.7,0.93,real
112.3,44.84,29.33,2.11,real
179.0,26.53,20.26,1.42,real
29.3,60.12,41.07,2.99,real
152.1,148.85,35.93,2.48,real
185.1,5.83,6.4,0.54,real
28.3,93.73,41.66,3.02,real
200.5,4.77,5.37,0.42,real
122.5,46.51,28.72,2.06,real
45.1,115.54,41.49,2.98,real
-999.0,24.3,19.55,1.49,real
153.0,146.92,35.56,2.49,real
204.5,1.9,0.01,0.08,real
95.9,153.55,39.1,2.77,real
38.4,110.01,42.02,3.0,real
211.2,1.27,0.0,0.11,real
199.2,6.15,5.61,0.49,real
140.8,155.44,36.63,2.57,real
231.7,1.13,0.0,0.06,real
202.9,0.83,0.0,0.02,real
44.8,83.32,40.04,2.9,real
25.2,96.73,42.31,2.34,real
151.2,149.79,35.81,2.49,real
211.9,1.82,0.14,0.07,real
216.5,1.35,0.03,0.05,real
215.5,0.92,0.05,0.14,real
199.0,5.84,6.19,0.48,real
35.3,97.71,41.08,3.05,real
69.5,140.0,40.22,2.88,real
152.0,28.46,22.63,1.67,real
31.6,106.03,41.86,3.08,real
152.3,148.4,35.61,2.45,real
32.7,88.31,40.13,2.96,real
113.9,53.63,30.5,2.26,real
28.5,82.47,39.98,2.92,real
216.8,1.06,0.01,0.06,real
204.5,1.72,0.96,0.14,real
215.0,0.82,0.05,0.09,real
203.6,10.33,10.72,0.76,real
215.8,1.1,0.0,0.09,real
63.5,58.7,33.83,2.52,real
201.6,15.95,14.5,1.04,real
215.5,1.58,0.23,0.07,real
199.1,2.98,2.14,0.23,real
-999.0,1.15,0.04,0.1,real
189.2,12.83,13.09,1.0,real
-999.0,0.9,0.01,0.02,real
205.4,1.62,0.82,0.15,real
54.9,63.19,35.65,2.62,real
199.6,7.21,7.42,0.59,real
153.3,147.37,35.44,2.45,real
95.1,156.38,39.8,2.77,real
218.7,1.76,0.01,0.05,real
36.7,97.27,41.11,3.03,real
217.4,1.06,0.01,0.05,real
203.7,1.52,0.54,0.11,real
32.7,107.27,42.24,3.08,real
213.2,1.3,0.0,0.09,real
-999.0,1.7,0.4,0.16,real
102.5,54.23,31.26,2.23,real
196.2,4.07,3.57,0.31,real
61.5,124.69,41.34,2.92,real
206.0,10.43,10.28,0.77,real
66.9,135.14,41.13,2.9,real
149.6,151.25,35.86,2.5,real
67.5,135.35,40.81,2.97,real
202.5,0.88,0.08,0.05,real
42.9,72.82,37.85,2.74,real
35.9,104.99,41.01,2.94,real
56.8,72.86,37.1,2.74,real
164.7,15.21,15.04,1.15,real
204.0,0.9,0.01,0.02,real
213.5,2.07,0.0,0.07,real
212.6,2.54,0.21,0.08,real
206.5,1.24,0.14,0.06,real
212.8,1.48,0.0,0.07,real
201.1,15.01,13.94,0.98,real
37.2,102.46,41.52,3.06,real
98.6,53.09,31.45,2.28,real
225.4,2.23,0.03,0.06,real
212.8,1.31,0.01,0.03,real
36.1,83.27,40.96,3.02,real
152.2,27.19,21.69,1.65,real
198.4,13.13,11.85,0.88,real
143.2,147.46,35.48,2.46,real
33.8,106.75,41.26,3.09,real
150.1,152.5,35.73,2.47,real
215.3,1.1,0.04,0.06,real
46.3,108.86,41.06,2.94,real
211.8,1.41,0.0,0.06,real
101.1,45.56,29.64,2.15,real
143.9,152.13,36.18,2.54,real
213.7,-999.0,0.01,0.09,real
182.5,5.07,5.95,0.51,real
132.7,29.92,23.44,1.76,real
137.5,155.56,36.43,2.54,real
95.4,43.79,28.96,2.17,real
176.1,28.04,20.84,1.51,real
197.5,2.38,1.88,0.22,real
194.4,2.3,1.94,0.2,real
221.3,1.48,0.01,0.12,real
86.8,148.28,39.52,2.84,real
63.3,132.6,40.83,2.93,real
37.7,102.63,41.75,3.05,real
217.4,1.66,0.02,0.07,real
169.9,20.77,18.16,1.34,real
-999.0,1.7,0.0,0.09,real
126.9,155.04,36.61,2.61,real
193.1,2.58,2.58,0.24,real
143.3,152.86,36.02,2.53,real
210.0,0.99,0.06,0.01,real
46.0,111.97,40.61,2.9,real
198.7,2.73,2.3,0.18,real
143.8,154.14,36.23,2.54,real
207.5,1.05,0.03,0.09,real
97.5,53.91,31.88,2.31,real
175.1,24.82,20.53,1.41,real
187.6,2.43,2.29,0.11,real
40.9,111.36,41.33,3.02,real
25.9,86.52,41.01,3.01,real
54.3,77.19,38.04,2.79,real
118.7,45.07,28.02,2.05,real
193.8,4.16,4.02,0.35,real
47.5,75.88,38.51,2.76,real
116.0,44.12,28.89,2.08,real
54.5,68.53,36.9,2.74,real
191.7,15.77,15.26,1.05,real
212.7,1.51,0.0,0.12,real
151.6,149.7,35.78,2.51,real
146.0,150.43,36.06,2.52,real
211.5,1.16,0.09,0.08,real
164.3,23.78,20.21,1.5,real
206.3,1.01,0.01,0.06,real
174.5,15.2,14.78,1.1,real
153.4,147.99,35.61,2.46,real
196.4,2.27,1.6,0.22,real
104.3,156.98,39.09,2.71,real
145.1,151.72,35.99,2.5,real
202.5,2.13,1.48,0.24,real
107.2,54.76,31.56,2.26,real
30.0,96.54,41.64,3.08,real
129.5,-999.0,28.68,2.06,real
210.6,1.18,0.02,0.1,real
29.1,103.2,41.99,3.11,real
42.8,68.4,37.24,2.77,real
40.5,108.27,41.37,3.02,real
152.8,149.93,35.4,2.47,real
204.8,1.34,0.0,0.11,real
217.2,0.99,0.01,0.08,real
153.3,148.31,35.48,2.46,real
208.7,1.86,0.5,0.12,real
186.1,24.88,18.81,1.34,real
103.3,156.84,38.54,2.7,real
204.1,12.57,12.13,0.84,real
104.6,162.07,38.93,2.76,real
150.7,152.06,35.7,2.48,real
219.9,1.33,0.01,0.08,real
206.6,12.0,11.63,0.69,real
42.8,110.95,41.95,3.04,real
40.7,94.12,42.22,3.03,real
210.5,1.11,0.03,0.04,real
78.1,67.58,34.88,2.5,real
191.1,2.51,2.99,0.23,real
216.0,1.69,0.0,0.06,real
202.3,13.11,12.52,0.95,real
-999.0,1.8,1.05,0.16,real
210.8,1.66,0.1,0.07,real
189.7,5.86,6.05,0.46,real
71.2,136.82,40.87,2.9,real
199.7,9.58,9.18,0.64,real
111.4,160.23,38.79,2.74,real
81.8,145.77,40.27,2.85,real
110.2,160.33,38.72,2.75,real
42.6,76.54,38.53,2.85,real
89.5,154.21,40.0,2.81,real
215.4,1.36,0.01,0.19,real
90.0,150.42,39.66,2.8,real
148.8,147.24,36.09,2.47,real
149.4,151.93,36.06,2.53,real
32.4,99.98,41.46,3.01,real
212.5,1.0,0.0,0.07,real
27.4,95.77,42.07,3.03,real
44.2,102.42,41.11,2.99,real
72.9,138.49,41.14,2.91,real
211.4,2.41,0.84,0.14,real
211.5,1.0,0.11,0.08,real
144.5,153.38,35.86,2.52,real
-999.0,9.58,9.35,0.73,real
211.3,1.35,0.01,0.03,real
60.8,127.2,40.68,2.94,real
130.8,156.1,36.72,2.59,real
42.7,111.01,41.92,3.0,real
190.4,1.52,1.49,0.21,real
209.2,1.98,0.02,0.08,real
176.7,37.43,20.49,1.43,real
153.1,148.49,35.56,2.46,real
132.5,158.86,37.12,2.64,real
136.6,154.5,36.26,2.53,real
141.2,154.45,36.68,2.52,real
37.7,102.52,41.82,3.03,real
189.9,4.05,3.89,0.31,real
134.3,153.49,36.07,2.39,real
32.3,80.39,39.28,2.89,real
123.0,159.68,37.12,2.59,real
191.3,1.71,1.65,0.27,real
30.9,99.37,41.17,3.08,real
211.2,1.72,0.03,0.07,real
221.7,1.47,0.01,0.04,real
70.8,138.75,40.28,2.88,real
96.1,155.56,38.61,2.79,real
42.3,93.05,41.26,3.02,real
28.8,86.29,40.02,2.95,real
150.2,151.13,35.38,2.49,real
30.9,88.67,40.36,2.98,real
205.5,1.19,0.01,0.06,real
209.9,7.78,8.31,0.57,real
65.0,62.7,35.38,2.63,real
196.0,19.4,15.59,1.13,real
203.9,0.72,0.04,0.02,real
203.9,2.5,2.13,0.19,real
206.5,1.24,0.03,0.09,real
118.2,163.3,37.36,2.65,real
35.5,106.96,41.93,3.05,real
178.9,26.36,20.09,1.42,real
126.2,43.55,27.8,1.97,real
113.5,43.49,28.25,2.08,real
218.7,1.32,0.01,0.03,real
203.4,1.94,0.76,0.18,real
151.2,147.58,35.74,2.46,real
204.5,2.56,1.95,0.17,real
94.3,157.81,38.92,2.74,real
166.2,27.35,21.45,1.51,real
151.5,149.23,35.68,2.49,real
55.1,121.9,41.18,2.9,real
208.3,1.14,0.08,0.09,real
192.7,2.57,2.38,0.22,real
76.3,60.48,34.59,2.51,real
114.7,50.55,30.09,2.17,real
106.6,54.09,30.92,2.23,real
